Code,Name,Exchange,Type,Source
#009879,平安低碳经济混合C,CHINA,Mutual Fund,ak
#009665,汇添富医疗积极成长一年持有混合C,CHINA,Mutual Fund,ak
#011102,天弘中证光伏产业指数A,CHINA,Mutual Fund,ak
#011103,天弘中证光伏产业指数C,CHINA,Mutual Fund,ak
#260104,景顺长城内需增长混合,CHINA,Mutual Fund,ak
#003291,信达澳银健康中国混合,CHINA,Mutual Fund,ak
#002450,平安睿享文娱混合A,CHINA,Mutual Fund,ak
#002451,平安睿享文娱混合C,CHINA,Mutual Fund,ak
#001385,东方新思路混合C,CHINA,Mutual Fund,ak
#008286,易方达研究精选股票,CHINA,Mutual Fund,ak
#007737,诺德研发创新100,CHINA,Mutual Fund,ak
#004092,博时沪港深价值优选C,CHINA,Mutual Fund,ak
#009664,汇添富医疗积极成长一年持有混合A,CHINA,Mutual Fund,ak
#010864,泓德卓远混合A,CHINA,Mutual Fund,ak
#010865,泓德卓远混合C,CHINA,Mutual Fund,ak
#011307,富国天益价值混合C,CHINA,Mutual Fund,ak
#100020,富国天益价值混合A,CHINA,Mutual Fund,ak
#000601,华宝创新优选混合,CHINA,Mutual Fund,ak
#001417,汇添富医疗服务混合,CHINA,Mutual Fund,ak
#005450,华夏稳盛灵活配置混合,CHINA,Mutual Fund,ak
#001384,东方新思路混合A,CHINA,Mutual Fund,ak
#010225,东方红启航三年持有混合B,CHINA,Mutual Fund,ak
#910022,东方红启航三年持有混合A,CHINA,Mutual Fund,ak
#005176,富国精准医疗混合,CHINA,Mutual Fund,ak
#260109,景顺长城内需贰号混合,CHINA,Mutual Fund,ak
#010809,达诚策略先锋混合C,CHINA,Mutual Fund,ak
#110015,易方达行业领先混合,CHINA,Mutual Fund,ak
#000945,华夏医疗健康混合A,CHINA,Mutual Fund,ak
#002980,华夏创新前沿股票,CHINA,Mutual Fund,ak
#501005,汇添富中证精准医疗指数A,CHINA,Mutual Fund,ak
#501006,汇添富中证精准医疗指数C,CHINA,Mutual Fund,ak
#560003,益民创新优势混合,CHINA,Mutual Fund,ak
#010808,达诚策略先锋混合A,CHINA,Mutual Fund,ak
#004805,长信消费精选量化股票,CHINA,Mutual Fund,ak
#008308,华夏见龙精选混合,CHINA,Mutual Fund,ak
#004854,广发中证全指汽车指数A,CHINA,Mutual Fund,ak
#001105,信达澳银转型创新股票,CHINA,Mutual Fund,ak
#009537,太平行业优选股票A,CHINA,Mutual Fund,ak
#009538,太平行业优选股票C,CHINA,Mutual Fund,ak
#160632,鹏华酒,CHINA,Mutual Fund,ak
#010161,广发瑞安精选股票A,CHINA,Mutual Fund,ak
#010162,广发瑞安精选股票C,CHINA,Mutual Fund,ak
#001322,东吴新趋势价值线混合,CHINA,Mutual Fund,ak
#000124,华宝服务优选混合,CHINA,Mutual Fund,ak
#000946,华夏医疗健康混合C,CHINA,Mutual Fund,ak
#005409,华泰柏瑞新兴产业混合A,CHINA,Mutual Fund,ak
#010032,华泰柏瑞新兴产业混合C,CHINA,Mutual Fund,ak
#006128,银河和美生活混合,CHINA,Mutual Fund,ak
#004855,广发中证全指汽车指数C,CHINA,Mutual Fund,ak
#110023,易方达医疗保健行业混合,CHINA,Mutual Fund,ak
#001766,上投摩根医疗健康股票,CHINA,Mutual Fund,ak
#610006,信达澳银产业升级混合,CHINA,Mutual Fund,ak
#009017,银华港股通精选股票发起式,CHINA,Mutual Fund,ak
#206012,鹏华价值精选股票,CHINA,Mutual Fund,ak
#006759,银河乐活优萃混合,CHINA,Mutual Fund,ak
#008260,长城价值优选混合,CHINA,Mutual Fund,ak
#008671,银华科技创新混合,CHINA,Mutual Fund,ak
#001166,建信环保产业股票,CHINA,Mutual Fund,ak
#001986,前海开源人工智能主题混合,CHINA,Mutual Fund,ak
#001685,汇添富沪港深新价值股票,CHINA,Mutual Fund,ak
#006967,财通行业龙头精选混合A,CHINA,Mutual Fund,ak
#006968,财通行业龙头精选混合C,CHINA,Mutual Fund,ak
#009704,南方景气驱动混合A,CHINA,Mutual Fund,ak
#006100,平安优势产业混合A,CHINA,Mutual Fund,ak
#006101,平安优势产业混合C,CHINA,Mutual Fund,ak
#005819,国泰优势行业混合,CHINA,Mutual Fund,ak
#005977,中信保诚至兴混合A,CHINA,Mutual Fund,ak
#002216,易方达量化策略A,CHINA,Mutual Fund,ak
#008901,富国内需增长混合,CHINA,Mutual Fund,ak
#002217,易方达量化策略C,CHINA,Mutual Fund,ak
#005833,工银红利优享混合A,CHINA,Mutual Fund,ak
#005834,工银红利优享混合C,CHINA,Mutual Fund,ak
#009705,南方景气驱动混合C,CHINA,Mutual Fund,ak
#009994,嘉实创新先锋混合A,CHINA,Mutual Fund,ak
#010293,华商量化优质精选混合,CHINA,Mutual Fund,ak
#398061,中海消费混合,CHINA,Mutual Fund,ak
#006121,华安双核驱动混合,CHINA,Mutual Fund,ak
#005812,鹏华产业精选,CHINA,Mutual Fund,ak
#005259,建信龙头企业股票,CHINA,Mutual Fund,ak
#003624,创金合信资源股票发起式A,CHINA,Mutual Fund,ak
#009258,西部利得景瑞灵活配置混合C,CHINA,Mutual Fund,ak
#003625,创金合信资源股票发起式C,CHINA,Mutual Fund,ak
#007523,汇添富内需增长股票A,CHINA,Mutual Fund,ak
#007524,汇添富内需增长股票C,CHINA,Mutual Fund,ak
#005978,中信保诚至兴混合C,CHINA,Mutual Fund,ak
#001822,华商智能生活灵活配置混合,CHINA,Mutual Fund,ak
#009995,嘉实创新先锋混合C,CHINA,Mutual Fund,ak
#010617,兴业消费精选混合A,CHINA,Mutual Fund,ak
#010618,兴业消费精选混合C,CHINA,Mutual Fund,ak
#003769,中银品质生活混合,CHINA,Mutual Fund,ak
#673060,西部利得景瑞灵活配置混合A,CHINA,Mutual Fund,ak
#161818,银华消费主题混合,CHINA,Mutual Fund,ak
#006813,博时汇悦回报混合,CHINA,Mutual Fund,ak
#005288,海富通创业板增强A,CHINA,Mutual Fund,ak
#005287,海富通创业板增强C,CHINA,Mutual Fund,ak
#008903,广发科技先锋混合,CHINA,Mutual Fund,ak
#519017,大成积极成长混合,CHINA,Mutual Fund,ak
#160325,华夏创业板两年定开混合,CHINA,Mutual Fund,ak
#010298,汇添富品牌驱动六个月持有混合,CHINA,Mutual Fund,ak
#000083,汇添富消费行业混合,CHINA,Mutual Fund,ak
#110011,易方达中小盘混合,CHINA,Mutual Fund,ak
#004075,交银医药创新股票,CHINA,Mutual Fund,ak
#009275,融通医疗保健行业混合C,CHINA,Mutual Fund,ak
#001715,工银新焦点混合A,CHINA,Mutual Fund,ak
#002959,汇添富盈泰混合,CHINA,Mutual Fund,ak
#006671,广发消费升级股票,CHINA,Mutual Fund,ak
#004390,平安转型创新混合A,CHINA,Mutual Fund,ak
#005395,泓德臻远回报混合,CHINA,Mutual Fund,ak
#001734,广发百发大数据成长混合A,CHINA,Mutual Fund,ak
#001998,工银新焦点混合C,CHINA,Mutual Fund,ak
#210004,金鹰稳健成长混合,CHINA,Mutual Fund,ak
#004391,平安转型创新混合C,CHINA,Mutual Fund,ak
#008273,广发优质生活混合,CHINA,Mutual Fund,ak
#167002,平安鼎越混合(LOF),CHINA,Mutual Fund,ak
#001735,广发百发大数据成长混合E,CHINA,Mutual Fund,ak
#008182,方正富邦信泓混合C,CHINA,Mutual Fund,ak
#160127,南方新兴消费增长股票(LOF)A,CHINA,Mutual Fund,ak
#160144,南方新兴消费增长股票(LOF)C,CHINA,Mutual Fund,ak
#180018,银华和谐主题混合,CHINA,Mutual Fund,ak
#005743,长安裕隆混合A,CHINA,Mutual Fund,ak
#005744,长安裕隆混合C,CHINA,Mutual Fund,ak
#519664,银河美丽混合A,CHINA,Mutual Fund,ak
#161616,融通医疗保健行业混合A/B,CHINA,Mutual Fund,ak
#002291,诺安安鑫灵活配置混合,CHINA,Mutual Fund,ak
#169105,东方红睿华沪港深混合(LOF),CHINA,Mutual Fund,ak
#003580,泰康沪港深价值优选混合,CHINA,Mutual Fund,ak
#002420,汇添富盈鑫混合,CHINA,Mutual Fund,ak
#007983,申万菱信中证研发创新100ETF联接A,CHINA,Mutual Fund,ak
#007984,申万菱信中证研发创新100ETF联接C,CHINA,Mutual Fund,ak
#000993,华宝稳健回报混合,CHINA,Mutual Fund,ak
#005802,添富智能制造股票,CHINA,Mutual Fund,ak
#007132,长城港股通混合,CHINA,Mutual Fund,ak
#006689,方正富邦信泓混合A,CHINA,Mutual Fund,ak
#009029,工银高质量成长混合A,CHINA,Mutual Fund,ak
#009348,中融价值成长6个月持有混合C,CHINA,Mutual Fund,ak
#398021,中海能源策略混合,CHINA,Mutual Fund,ak
#000529,广发竞争优势混合A,CHINA,Mutual Fund,ak
#000452,南方医药保健灵活配置混合,CHINA,Mutual Fund,ak
#006049,恒越研究精选混合A/B,CHINA,Mutual Fund,ak
#007192,恒越研究精选混合C,CHINA,Mutual Fund,ak
#001933,华商新兴活力混合,CHINA,Mutual Fund,ak
#001188,鹏华改革红利股票,CHINA,Mutual Fund,ak
#009030,工银高质量成长混合C,CHINA,Mutual Fund,ak
#160221,国泰国证有色金属行业指数(LOF),CHINA,Mutual Fund,ak
#010109,富国价值增长混合,CHINA,Mutual Fund,ak
#010114,华宝新兴成长混合,CHINA,Mutual Fund,ak
#011755,广发竞争优势混合C,CHINA,Mutual Fund,ak
#162703,广发小盘成长混合(LOF)A,CHINA,Mutual Fund,ak
#009132,广发小盘成长混合(LOF)C,CHINA,Mutual Fund,ak
#519642,银河智造混合,CHINA,Mutual Fund,ak
#519665,银河美丽混合C,CHINA,Mutual Fund,ak
#006136,广发估值优势混合A,CHINA,Mutual Fund,ak
#011430,广发估值优势混合C,CHINA,Mutual Fund,ak
#040011,华安核心优选混合,CHINA,Mutual Fund,ak
#360016,光大行业轮动混合,CHINA,Mutual Fund,ak
#006233,万家汽车新趋势混合A,CHINA,Mutual Fund,ak
#006234,万家汽车新趋势混合C,CHINA,Mutual Fund,ak
#002564,新沃通盈灵活配置混合,CHINA,Mutual Fund,ak
#001808,银华互联网主题灵活配置混合,CHINA,Mutual Fund,ak
#161613,融通创业板指数A,CHINA,Mutual Fund,ak
#501026,财通多策略福享混合(LOF),CHINA,Mutual Fund,ak
#009347,中融价值成长6个月持有混合A,CHINA,Mutual Fund,ak
#010594,广发睿选三年持有期混合,CHINA,Mutual Fund,ak
#001150,融通互联网传媒灵活配置混合,CHINA,Mutual Fund,ak
#540003,汇丰晋信动态策略混合A,CHINA,Mutual Fund,ak
#700003,平安策略先锋混合,CHINA,Mutual Fund,ak
#001892,长盛新兴成长混合,CHINA,Mutual Fund,ak
#003152,华富天鑫灵活配置混合A,CHINA,Mutual Fund,ak
#501028,财通多策略福瑞混合(LOF),CHINA,Mutual Fund,ak
#008107,华商医药医疗行业股票,CHINA,Mutual Fund,ak
#167001,平安鼎泰混合(LOF),CHINA,Mutual Fund,ak
#010301,达诚成长先锋混合A,CHINA,Mutual Fund,ak
#010302,达诚成长先锋混合C,CHINA,Mutual Fund,ak
#001409,工银互联网加股票,CHINA,Mutual Fund,ak
#006252,永赢消费主题A,CHINA,Mutual Fund,ak
#006253,永赢消费主题C,CHINA,Mutual Fund,ak
#011309,富国消费主题混合C,CHINA,Mutual Fund,ak
#270007,广发大盘成长混合,CHINA,Mutual Fund,ak
#009241,融通领先成长混合(LOF)C,CHINA,Mutual Fund,ak
#005293,诺德新旺,CHINA,Mutual Fund,ak
#501082,博时科创主题3年封闭混合,CHINA,Mutual Fund,ak
#003153,华富天鑫灵活配置混合C,CHINA,Mutual Fund,ak
#002085,长盛互联网+混合,CHINA,Mutual Fund,ak
#009570,鹏华匠心精选混合A,CHINA,Mutual Fund,ak
#009571,鹏华匠心精选混合C,CHINA,Mutual Fund,ak
#004432,南方有色金属ETF联接A,CHINA,Mutual Fund,ak
#519915,富国消费主题混合A,CHINA,Mutual Fund,ak
#006113,汇添富创新医药混合,CHINA,Mutual Fund,ak
#200008,长城品牌优选混合,CHINA,Mutual Fund,ak
#002043,天治研究驱动混合C,CHINA,Mutual Fund,ak
#210003,金鹰行业优势混合,CHINA,Mutual Fund,ak
#161610,融通领先成长混合(LOF)A,CHINA,Mutual Fund,ak
#001471,融通新能源灵活配置混合,CHINA,Mutual Fund,ak
#180010,银华优质增长混合,CHINA,Mutual Fund,ak
#006199,长盛同锦研究精选混合,CHINA,Mutual Fund,ak
#002345,华夏高端制造混合,CHINA,Mutual Fund,ak
#004676,中信建投睿信灵活配置混合C,CHINA,Mutual Fund,ak
#000926,中信建投睿信灵活配置混合A,CHINA,Mutual Fund,ak
#160529,博时创业板两年定开混合,CHINA,Mutual Fund,ak
#010990,南方有色金属ETF联接E,CHINA,Mutual Fund,ak
#004433,南方有色金属ETF联接C,CHINA,Mutual Fund,ak
#001113,南方大数据100A,CHINA,Mutual Fund,ak
#004344,南方大数据100C,CHINA,Mutual Fund,ak
#560002,益民红利成长混合,CHINA,Mutual Fund,ak
#005235,银华食品饮料量化股票发起式A,CHINA,Mutual Fund,ak
#005236,银华食品饮料量化股票发起式C,CHINA,Mutual Fund,ak
#005299,万家成长优选混合A,CHINA,Mutual Fund,ak
#005300,万家成长优选混合C,CHINA,Mutual Fund,ak
#005914,景顺长城智能生活混合,CHINA,Mutual Fund,ak
#001009,上投摩根安全战略股票,CHINA,Mutual Fund,ak
#004435,博时逆向投资混合C,CHINA,Mutual Fund,ak
#009046,东财创业板A,CHINA,Mutual Fund,ak
#008056,南方上证50增强A,CHINA,Mutual Fund,ak
#008057,南方上证50增强C,CHINA,Mutual Fund,ak
#010147,博道嘉兴一年持有期混合,CHINA,Mutual Fund,ak
#481001,工银核心价值混合A,CHINA,Mutual Fund,ak
#005827,易方达蓝筹精选混合,CHINA,Mutual Fund,ak
#001320,工银丰盈回报灵活配置混合,CHINA,Mutual Fund,ak
#001482,上投摩根新兴服务股票,CHINA,Mutual Fund,ak
#000017,财通可持续混合,CHINA,Mutual Fund,ak
#004434,博时逆向投资混合A,CHINA,Mutual Fund,ak
#006251,银华兴盛股票,CHINA,Mutual Fund,ak
#001978,泰信互联网+混合,CHINA,Mutual Fund,ak
#110029,易方达科讯混合,CHINA,Mutual Fund,ak
#009047,东财创业板C,CHINA,Mutual Fund,ak
#506001,万家科创板2年定开混合,CHINA,Mutual Fund,ak
#000527,南方新优享灵活配置混合A,CHINA,Mutual Fund,ak
#007343,嘉实科技创新混合,CHINA,Mutual Fund,ak
#007047,长城核心优势混合,CHINA,Mutual Fund,ak
#673120,西部利得新富混合,CHINA,Mutual Fund,ak
#470021,汇添富优选回报灵活配置混合A,CHINA,Mutual Fund,ak
#004223,金信多策略精选灵活配置,CHINA,Mutual Fund,ak
#010783,德邦沪港深龙头混合A,CHINA,Mutual Fund,ak
#040005,华安宏利混合,CHINA,Mutual Fund,ak
#006590,南方新优享灵活配置混合C,CHINA,Mutual Fund,ak
#240011,华宝大盘精选混合,CHINA,Mutual Fund,ak
#004477,嘉实沪港深回报混合,CHINA,Mutual Fund,ak
#009010,华夏兴阳一年持有混合,CHINA,Mutual Fund,ak
#008811,鹏华科技创新混合,CHINA,Mutual Fund,ak
#009391,汇添富优质成长混合A,CHINA,Mutual Fund,ak
#009392,汇添富优质成长混合C,CHINA,Mutual Fund,ak
#009618,交银启汇混合,CHINA,Mutual Fund,ak
#010784,德邦沪港深龙头混合C,CHINA,Mutual Fund,ak
#010282,中信建投智享生活混合A,CHINA,Mutual Fund,ak
#002939,广发创新升级混合,CHINA,Mutual Fund,ak
#001053,南方创新经济,CHINA,Mutual Fund,ak
#000242,景顺长城策略精选灵活配置混合,CHINA,Mutual Fund,ak
#004634,前海联合泳涛混合A,CHINA,Mutual Fund,ak
#007041,前海联合泳涛混合C,CHINA,Mutual Fund,ak
#360012,光大中小盘混合,CHINA,Mutual Fund,ak
#010283,中信建投智享生活混合C,CHINA,Mutual Fund,ak
#350009,天治研究驱动混合A,CHINA,Mutual Fund,ak
#217019,招商深证TMT50ETF联接A,CHINA,Mutual Fund,ak
#004409,招商深证TMT50ETF联接C,CHINA,Mutual Fund,ak
#004189,华商消费行业股票,CHINA,Mutual Fund,ak
#501093,华夏翔阳两年定开混合,CHINA,Mutual Fund,ak
#004870,融通创业板指数C,CHINA,Mutual Fund,ak
#011040,天弘国证生物医药指数发起式A,CHINA,Mutual Fund,ak
#011041,天弘国证生物医药指数发起式C,CHINA,Mutual Fund,ak
#001008,工银国企改革股票,CHINA,Mutual Fund,ak
#002418,汇添富优选回报灵活配置混合C,CHINA,Mutual Fund,ak
#006522,财通新兴蓝筹混合A,CHINA,Mutual Fund,ak
#006523,财通新兴蓝筹混合C,CHINA,Mutual Fund,ak
#003765,广发创业板ETF联接A,CHINA,Mutual Fund,ak
#003766,广发创业板ETF联接C,CHINA,Mutual Fund,ak
#004343,南方创业板ETF联接C,CHINA,Mutual Fund,ak
#002656,南方创业板ETF联接A,CHINA,Mutual Fund,ak
#010183,南方创业板ETF联接E,CHINA,Mutual Fund,ak
#001592,天弘创业板ETF联接基金A,CHINA,Mutual Fund,ak
#001593,天弘创业板ETF联接基金C,CHINA,Mutual Fund,ak
#009800,长盛制造精选混合A,CHINA,Mutual Fund,ak
#009801,长盛制造精选混合C,CHINA,Mutual Fund,ak
#010299,南方产业升级混合A,CHINA,Mutual Fund,ak
#010300,南方产业升级混合C,CHINA,Mutual Fund,ak
#000263,工银信息产业混合A,CHINA,Mutual Fund,ak
#011474,工银信息产业混合C,CHINA,Mutual Fund,ak
#160512,博时卓越品牌混合(LOF),CHINA,Mutual Fund,ak
#110026,易方达创业板ETF联接A,CHINA,Mutual Fund,ak
#004744,易方达创业板ETF联接C,CHINA,Mutual Fund,ak
#005211,银河智慧混合,CHINA,Mutual Fund,ak
#160421,华安智增精选混合,CHINA,Mutual Fund,ak
#002955,融通新趋势灵活配置混合,CHINA,Mutual Fund,ak
#006248,华夏创业板ETF联接A,CHINA,Mutual Fund,ak
#006249,华夏创业板ETF联接C,CHINA,Mutual Fund,ak
#007548,易方达ESG责任投资股票,CHINA,Mutual Fund,ak
#168101,九泰锐智事件驱动混合(LOF),CHINA,Mutual Fund,ak
#007664,永赢创业板指数发起式A,CHINA,Mutual Fund,ak
#007665,永赢创业板指数发起式C,CHINA,Mutual Fund,ak
#008186,淳厚信睿混合A,CHINA,Mutual Fund,ak
#007802,兴全合泰混合A,CHINA,Mutual Fund,ak
#002512,长城久润混合,CHINA,Mutual Fund,ak
#006752,天弘港股通精选A,CHINA,Mutual Fund,ak
#006753,天弘港股通精选C,CHINA,Mutual Fund,ak
#165520,信诚中证800有色指数(LOF),CHINA,Mutual Fund,ak
#004641,万家量化睿选混合,CHINA,Mutual Fund,ak
#001540,浙商汇金转型驱动,CHINA,Mutual Fund,ak
#009194,泰达宏利中证绩优指数基金A,CHINA,Mutual Fund,ak
#009195,泰达宏利中证绩优指数基金C,CHINA,Mutual Fund,ak
#010687,工银文体产业股票C,CHINA,Mutual Fund,ak
#001542,国泰互联网+股票,CHINA,Mutual Fund,ak
#006179,富国品质生活混合,CHINA,Mutual Fund,ak
#002121,广发沪港深新起点股票A,CHINA,Mutual Fund,ak
#010024,广发沪港深新起点股票C,CHINA,Mutual Fund,ak
#000697,汇添富移动互联股票,CHINA,Mutual Fund,ak
#004686,华夏研究精选股票,CHINA,Mutual Fund,ak
#008187,淳厚信睿混合C,CHINA,Mutual Fund,ak
#007803,兴全合泰混合C,CHINA,Mutual Fund,ak
#519171,浦银安盛医疗健康混合,CHINA,Mutual Fund,ak
#008133,华安优质生活混合,CHINA,Mutual Fund,ak
#000757,华富智慧城市灵活配置混合,CHINA,Mutual Fund,ak
#008382,融通产业趋势股票,CHINA,Mutual Fund,ak
#160610,鹏华动力增长混合(LOF),CHINA,Mutual Fund,ak
#009596,泰康创新成长混合A,CHINA,Mutual Fund,ak
#009597,泰康创新成长混合C,CHINA,Mutual Fund,ak
#009447,财通科技创新一年定开混合,CHINA,Mutual Fund,ak
#161726,招商国证生物医药指数(LOF),CHINA,Mutual Fund,ak
#005241,中欧时代智慧混合A,CHINA,Mutual Fund,ak
#050021,博时创业板ETF联接A,CHINA,Mutual Fund,ak
#006733,博时创业板ETF联接C,CHINA,Mutual Fund,ak
#005242,中欧时代智慧混合C,CHINA,Mutual Fund,ak
#007111,前海联合国民健康混合C,CHINA,Mutual Fund,ak
#005390,工银创业板ETF联接A,CHINA,Mutual Fund,ak
#009012,平安创业板ETF联接A,CHINA,Mutual Fund,ak
#001158,工银新材料新能源股票,CHINA,Mutual Fund,ak
#001457,华商新常态混合,CHINA,Mutual Fund,ak
#003501,泰达睿智稳健灵活配置混合,CHINA,Mutual Fund,ak
#161022,富国创业板指数(LOF),CHINA,Mutual Fund,ak
#009085,银华丰享一年持有期混合,CHINA,Mutual Fund,ak
#001018,易方达新经济混合,CHINA,Mutual Fund,ak
#470006,汇添富医药保健混合A,CHINA,Mutual Fund,ak
#160605,鹏华中国50混合,CHINA,Mutual Fund,ak
#519918,华夏兴和混合,CHINA,Mutual Fund,ak
#000742,国泰新经济灵活配置混合,CHINA,Mutual Fund,ak
#011308,富国生物医药科技混合C,CHINA,Mutual Fund,ak
#001513,易方达信息产业混合,CHINA,Mutual Fund,ak
#005612,嘉实核心优势股票发起式,CHINA,Mutual Fund,ak
#160645,鹏华精选回报三年定开混合,CHINA,Mutual Fund,ak
#008545,泓德丰润三年持有期混合,CHINA,Mutual Fund,ak
#005391,工银创业板ETF联接C,CHINA,Mutual Fund,ak
#009013,平安创业板ETF联接C,CHINA,Mutual Fund,ak
#160637,鹏华创业板指数(LOF),CHINA,Mutual Fund,ak
